price,tax,manufacturer,model,production year,category,leather interior,fuel type,engine volume,mileage,cylinders,gear box type,drive wheels,wheel,color,airbags
19416,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,141799.0,4,automatic,front,leftwheel,white,4
282,1077.0,toyota,chr,2019,jeep,yes,petrol,2,3237.0,4,automatic,front,leftwheel,black,12
1098,629.0,nissan,juke,2015,jeep,yes,petrol,1.6,103498.0,4,automatic,4x4,leftwheel,black,0
5959,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,0.0,4,automatic,front,leftwheel,black,12
16618,585.0,chevrolet,cruze,2013,sedan,yes,petrol,1.8,119791.0,4,automatic,front,leftwheel,black,4
11604,836.0,dodge,caliber,2010,hatchback,no,petrol,2,131000.0,4,tiptronic,front,leftwheel,white,8
1646,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,269162.0,4,automatic,4x4,leftwheel,silver,12
220,1194.0,toyota,tacoma,2013,jeep,yes,petrol,4,239342.0,4,automatic,4x4,leftwheel,silver,12
5959,730.0,hyundai,veloster,2016,sedan,yes,petrol,1.6,91677.0,4,automatic,front,leftwheel,red,12
18519,584.0,chevrolet,cruze,2014,sedan,yes,petrol,1.8,1000.0,4,automatic,front,leftwheel,blue,4
23602,730.0,chevrolet,orlando,2016,jeep,yes,diesel,1.6,110112.0,4,automatic,front,leftwheel,white,4
15323,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,117061.0,4,automatic,front,leftwheel,grey,4
13500,1156.0,ford,explorer,2017,jeep,yes,petrol,2.3,61057.0,4,automatic,front,leftwheel,white,4
52696,765.0,hyundai,sonata,2015,sedan,yes,petrol,2,68920.0,4,automatic,front,leftwheel,white,4
10976,473.0,chevrolet,cruze,2014,sedan,yes,petrol,1.4,83000.0,4,automatic,front,leftwheel,white,6
10697,586.0,chevrolet,cruze,2012,sedan,yes,petrol,1.8,165392.0,4,automatic,front,leftwheel,white,4
14069,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,100403.0,4,automatic,front,leftwheel,white,4
14113,781.0,ford,explorerxlt,2006,jeep,yes,petrol,4,117000.0,4,automatic,4x4,leftwheel,grey,12
314,1624.0,mercedes-benz,e350,2009,sedan,yes,diesel,3.5,266061.0,4,automatic,4x4,leftwheel,black,12
5883,790.0,daewoo,lacetti,2009,sedan,yes,petrol,1.6,117685.0,4,automatic,front,leftwheel,silver,4
40045,730.0,ssangyong,actyon,2016,jeep,yes,petrol,1.6,76398.0,4,automatic,front,leftwheel,white,4
28852,1017.0,hyundai,elantra,2017,sedan,yes,petrol,2,36400.0,4,tiptronic,front,leftwheel,silver,12
4704,1017.0,hyundai,elantra,2017,sedan,yes,petrol,2,45242.0,4,automatic,front,leftwheel,grey,12
2430,584.0,honda,civic,2014,sedan,yes,petrol,1.8,148640.0,4,automatic,front,leftwheel,blue,12
706,1325.0,nissan,altima,2019,jeep,yes,petrol,2.5,30555.0,4,automatic,front,leftwheel,silver,12
11917,382.0,hyundai,sonata,2014,sedan,no,hybrid,2.4,152000.0,4,automatic,front,leftwheel,black,10
1725,1363.0,mercedes-benz,ml350,2012,jeep,yes,diesel,4.6,180659.0,4,automatic,4x4,leftwheel,black,12
6429,1282.0,chevrolet,captiva,2007,jeep,yes,diesel,2,76113.0,4,automatic,front,leftwheel,silver,4
188,1091.0,toyota,camry,2016,sedan,yes,petrol,2.5,96995.0,4,automatic,front,leftwheel,black,12
7683,1282.0,chevrolet,captiva,2007,jeep,yes,diesel,2,64554.0,4,automatic,front,leftwheel,black,4
627,1325.0,mazda,cx-9,2019,jeep,yes,petrol,2.5,14186.0,4,automatic,front,leftwheel,white,12
1882,1211.0,bmw,x5,2010,jeep,yes,diesel,3,265210.0,4,automatic,4x4,leftwheel,black,0
13172,1024.0,subaru,forester,2010,jeep,no,petrol,2.5,232000.0,4,tiptronic,4x4,leftwheel,silver,5
43278,1514.0,lexus,gx460,2011,jeep,yes,petrol,4.6,160138.0,4,automatic,4x4,leftwheel,white,0
52959,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,85720.0,4,automatic,front,leftwheel,black,4
3607,831.0,chevrolet,malibu,2018,sedan,yes,petrol,1.5,64600.0,4,automatic,front,leftwheel,grey,12
46518,1017.0,hyundai,sonata,2017,sedan,yes,petrol,2,70000.0,4,automatic,front,leftwheel,grey,4
15837,730.0,ford,escape,2016,jeep,no,petrol,1.6,0.0,4,automatic,4x4,leftwheel,black,0
13500,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,33934.0,4,automatic,front,leftwheel,blue,4
27425,730.0,chevrolet,orlando,2016,jeep,yes,diesel,1.6,77836.0,4,automatic,front,leftwheel,grey,4
21953,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,61142.0,4,automatic,front,leftwheel,silver,4
15681,690.0,chevrolet,malibult,2016,sedan,no,petrol,1.5turbo,71671.0,4,automatic,front,leftwheel,silver,8
1490,1360.0,lexus,gx470,2013,jeep,yes,petrol,4.6,154115.0,4,automatic,4x4,leftwheel,black,0
392,1017.0,ford,escape,2017,jeep,yes,petrol,2,110702.0,4,automatic,front,leftwheel,black,12
6269,1522.0,opel,zafira,2013,universal,no,petrol,1.8,200000.0,4,manual,front,leftwheel,silver,4
34905,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,132023.0,4,automatic,front,leftwheel,grey,4
13172,397.0,toyota,priusv,2016,hatchback,no,hybrid,1.8,23000.0,4,variator,front,leftwheel,yellow,12
10192,531.0,hyundai,accent,2012,hatchback,yes,diesel,1.6,52352.0,4,automatic,front,leftwheel,black,4
14426,761.0,toyota,prius,2010,hatchback,no,hybrid,1.8,162424.0,4,automatic,front,leftwheel,white,0
941,781.0,toyota,highlander,2008,sedan,yes,hybrid,3.3,226094.0,4,automatic,4x4,leftwheel,white,12
48610,1273.0,toyota,sienna,2015,minivan,yes,petrol,3.5,93000.0,4,tiptronic,front,leftwheel,black,12
23991,765.0,hyundai,tucson,2015,jeep,yes,diesel,2,40602.0,4,automatic,front,leftwheel,grey,4
39201,518.0,toyota,rav4,2016,jeep,yes,hybrid,2.5,115000.0,4,tiptronic,4x4,leftwheel,black,12
9879,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,38600.0,4,automatic,front,leftwheel,silver,4
13500,781.0,toyota,4runner,2017,jeep,yes,petrol,4,91813.0,4,automatic,4x4,leftwheel,black,10
44790,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,123206.0,4,automatic,front,leftwheel,white,4
28921,751.0,jeep,compass,2013,jeep,yes,petrol,2.4,135000.0,4,automatic,front,leftwheel,white,4
32302,639.0,hyundai,santafe,2014,jeep,yes,diesel,2,42367.0,4,automatic,front,leftwheel,red,4
314,781.0,mercedes-benz,e350,2010,sedan,yes,petrol,6.2,274771.0,4,automatic,rear,leftwheel,white,12
862,530.0,mini,cooperscabrio,2013,hatchback,yes,petrol,1.6,0.0,4,automatic,front,leftwheel,black,12
9565,397.0,lexus,ct200h,2016,hatchback,yes,hybrid,1.8,71904.0,4,automatic,front,leftwheel,white,0
13500,1011.0,ford,explorer,2016,jeep,yes,petrol,2.3,63992.0,4,automatic,front,leftwheel,white,4
37611,1091.0,chevrolet,impala,2016,sedan,yes,petrol,2.5,136469.0,4,automatic,front,leftwheel,silver,4
6743,1277.0,hyundai,sonata,2018,sedan,yes,petrol,2.4,57555.0,4,automatic,front,leftwheel,white,12
18817,609.0,toyota,camry,2018,sedan,yes,hybrid,2.5,35058.0,4,automatic,front,leftwheel,white,12
1333,585.0,lexus,ct200h,2013,sedan,yes,hybrid,1.8,0.0,4,automatic,front,leftwheel,red,0
10349,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,white,4
13500,1076.0,hyundai,sonata,2020,sedan,yes,petrol,2,98.0,4,automatic,front,leftwheel,white,4
39201,1079.0,mitsubishi,outlander,2018,jeep,no,petrol,2,13000.0,4,tiptronic,4x4,leftwheel,red,12
15681,831.0,kia,optima,2011,sedan,no,hybrid,2.4,171200.0,4,automatic,front,leftwheel,black,8
52959,1091.0,chevrolet,impala,2016,sedan,yes,petrol,2.5,80245.0,4,automatic,front,leftwheel,black,4
13015,730.0,hyundai,accentse,2016,hatchback,no,petrol,1.6,74509.0,4,automatic,front,leftwheel,blue,6
9722,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
30734,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,200179.0,4,automatic,4x4,leftwheel,black,12
9565,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,38000.0,4,automatic,front,leftwheel,orange,4
16160,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,68976.0,4,automatic,front,leftwheel,white,4
36899,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,86227.0,4,automatic,front,leftwheel,silver,4
1646,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,269162.0,4,automatic,4x4,leftwheel,silver,12
5018,645.0,toyota,prius,2011,hatchback,yes,hybrid,1.8,118365.5,4,automatic,front,leftwheel,grey,12
29009,891.0,hyundai,tucsonse,2016,jeep,no,petrol,2,52019.0,4,automatic,4x4,leftwheel,white,10
157,749.0,hyundai,sonata,2014,sedan,yes,petrol,2.4,144123.0,4,automatic,front,leftwheel,silver,12
7053,502.0,toyota,aqua,2013,hatchback,yes,hybrid,1.5,152517.0,4,automatic,front,leftwheel,black,4
13500,784.0,honda,civic,2017,sedan,yes,petrol,1.5,38037.0,4,automatic,front,leftwheel,white,4
470,586.0,toyota,prius,2012,hatchback,yes,hybrid,1.8,118365.5,4,automatic,front,leftwheel,white,12
706,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,189571.0,4,automatic,front,leftwheel,silver,0
11133,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,179381.0,4,automatic,front,leftwheel,black,12
282,753.0,hyundai,sonata,2012,sedan,yes,hybrid,2.4,277614.0,4,automatic,front,leftwheel,white,0
110,765.0,mercedes-benz,c300,2015,sedan,yes,petrol,2,64003.0,4,automatic,rear,leftwheel,silver,12
20385,583.0,mini,countrymansport,2011,hatchback,yes,petrol,1.6turbo,141000.0,4,tiptronic,4x4,leftwheel,red,10
14834,707.0,hyundai,tucson,2011,jeep,yes,diesel,2,40973.0,4,automatic,front,leftwheel,white,4
16935,1141.0,toyota,camry,2009,sedan,no,petrol,2.4,125000.0,4,automatic,4x4,leftwheel,golden,4
10976,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,white,4
13485,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,72369.0,4,automatic,front,leftwheel,silver,4
18503,531.0,nissan,juke,2012,jeep,no,petrol,1.6turbo,76053.0,4,tiptronic,front,leftwheel,silver,8
1803,765.0,chevrolet,1500,2015,sedan,yes,petrol,2,55040.0,4,automatic,front,leftwheel,silver,12
17249,1058.0,lexus,rx350,2012,jeep,yes,petrol,3.5,0.0,4,automatic,front,leftwheel,black,12
20385,642.0,hyundai,sonata,2012,sedan,yes,petrol,2.0turbo,82000.0,4,tiptronic,front,leftwheel,silver,9
20237,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,130001.0,4,automatic,front,leftwheel,grey,4
13495,707.0,hyundai,sonata,2011,sedan,yes,petrol,2,91678.0,4,automatic,front,leftwheel,grey,4
18817,609.0,toyota,camry,2018,sedan,yes,hybrid,2.5,35058.0,4,automatic,front,leftwheel,white,12
706,574.0,honda,insight,2010,hatchback,yes,hybrid,1.3,189571.0,4,automatic,front,leftwheel,silver,0
26971,836.0,hyundai,genesis,2010,coupe,yes,petrol,2,140013.0,4,automatic,front,leftwheel,red,4
1411,640.0,suzuki,sx4,2013,sedan,yes,petrol,2,193504.0,4,automatic,front,leftwheel,red,0
12544,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,334414.0,4,automatic,4x4,leftwheel,white,12
15681,584.0,hyundai,elantra,2014,sedan,no,petrol,1.8,73688.0,4,automatic,front,leftwheel,silver,0
13500,781.0,toyota,landcruiser,2008,jeep,yes,petrol,5.7,176400.0,4,automatic,4x4,leftwheel,grey,12
12544,584.0,chevrolet,cruze,2014,sedan,no,petrol,1.8,87685.0,4,automatic,front,leftwheel,blue,0
314,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,149486.0,4,automatic,4x4,leftwheel,silver,12
19657,836.0,hyundai,santafe,2010,jeep,yes,diesel,2,188000.0,4,automatic,front,leftwheel,grey,4
13172,697.0,hyundai,elantra,2015,sedan,no,petrol,1.8,147200.0,4,automatic,front,leftwheel,white,8
282,917.0,bmw,x5,2013,jeep,yes,petrol,3,176973.0,4,automatic,4x4,leftwheel,black,12
16151,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,227033.0,4,automatic,front,leftwheel,white,4
9408,585.0,hyundai,elantra,2013,jeep,yes,petrol,1.8,207606.0,4,automatic,front,leftwheel,grey,12
13172,781.0,mercedes-benz,vito,2013,minivan,no,diesel,2.2,179375.0,4,manual,rear,leftwheel,blue,0
18503,473.0,fiat,500l,2014,hatchback,no,petrol,1.4turbo,57500.0,4,automatic,front,leftwheel,red,6
188,831.0,hyundai,sonata,2011,sedan,yes,hybrid,2.4,108826.0,4,automatic,front,leftwheel,black,0
30251,765.0,chevrolet,captiva,2015,jeep,yes,diesel,2,123097.0,4,automatic,front,leftwheel,grey,4
23239,707.0,ssangyong,rexton,2011,jeep,yes,diesel,2,101708.0,4,automatic,front,leftwheel,white,4
18029,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,195953.0,4,automatic,front,leftwheel,white,4
13172,1024.0,hyundai,h1,2010,minivan,yes,diesel,2.5,115078.0,4,automatic,front,leftwheel,silver,4
29254,751.0,jeep,compass,2013,jeep,yes,petrol,2.4,76000.0,4,automatic,front,leftwheel,black,4
11099,836.0,hyundai,genesis,2010,coupe,yes,petrol,2,111849.0,4,automatic,front,leftwheel,white,4
470,1017.0,mercedes-benz,e300,2017,sedan,yes,petrol,2,35874.0,4,automatic,4x4,leftwheel,black,12
1333,1083.0,dodge,avenger,2013,sedan,yes,petrol,3.6,204934.0,4,automatic,front,leftwheel,grey,12
9408,965.0,chevrolet,captiva,2009,jeep,yes,diesel,2,63648.0,4,automatic,front,leftwheel,black,4
24000,781.0,honda,fred,2019,minivan,yes,hybrid,1.5,1544.0,4,automatic,front,right-handdrive,red,2
1254,1202.0,dodge,journey,2017,jeep,yes,petrol,2.4,74499.0,4,automatic,front,leftwheel,black,12
38251,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2,97000.0,4,automatic,front,leftwheel,silver,4
16148,836.0,ssangyong,actyon,2010,jeep,yes,diesel,2,163372.0,4,automatic,front,leftwheel,white,4
44228,800.0,ford,mustang,2011,coupe,yes,petrol,2.3,99971.0,4,automatic,front,leftwheel,red,4
25274,503.0,toyota,aqua,2012,hatchback,yes,hybrid,1.5,88836.0,4,automatic,front,leftwheel,white,4
14583,834.0,toyota,tacoma,2013,jeep,yes,petrol,2.7,265558.0,4,automatic,rear,leftwheel,white,12
16308,308.0,toyota,prius,2014,hatchback,no,hybrid,1.8,88447.0,4,automatic,front,leftwheel,silver,12
7000,1031.0,nissan,note,2013,hatchback,no,petrol,1.2,36000.0,4,variator,front,right-handdrive,black,2
4547,475.0,chevrolet,volt,2012,hatchback,yes,hybrid,1.4,162190.0,4,automatic,front,leftwheel,blue,0
282,640.0,ford,fusion,2013,sedan,yes,hybrid,2,174619.0,4,automatic,front,leftwheel,grey,0
10036,843.0,toyota,prius,2008,sedan,no,hybrid,1.5,180000.0,4,automatic,front,leftwheel,black,0
12231,650.0,chevrolet,cruzers,2016,sedan,no,petrol,1.4turbo,9000.0,4,tiptronic,front,leftwheel,carnelianred,12
27689,749.0,jeep,compass,2014,jeep,yes,petrol,2.4,140555.0,4,automatic,front,leftwheel,grey,4
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,267311.0,4,automatic,front,leftwheel,silver,4
627,1275.0,jeep,cherokee,2019,sedan,yes,petrol,2.4,24805.0,4,automatic,front,leftwheel,silver,12
45210,1399.0,lexus,rx350,2010,jeep,yes,petrol,3.5,74592.0,4,automatic,front,leftwheel,black,4
627,645.0,hyundai,elantra,2011,jeep,yes,petrol,1.8,172502.0,4,automatic,front,leftwheel,black,12
30734,781.0,lexus,gx470,2009,jeep,yes,petrol,4.7,264339.0,4,automatic,4x4,leftwheel,black,0
1490,1360.0,lexus,gx470,2013,jeep,yes,petrol,4.6,154115.0,4,automatic,4x4,leftwheel,black,0
1254,462.0,toyota,prius,2019,sedan,yes,hybrid,1.8,7518.0,4,automatic,4x4,leftwheel,white,12
23521,642.0,mazda,cx-5,2012,jeep,no,petrol,2,105760.0,4,tiptronic,4x4,leftwheel,grey,12
470,605.0,toyota,camry,2020,sedan,yes,hybrid,2.5,3541.0,4,automatic,front,leftwheel,black,12
251,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,318467.0,4,automatic,4x4,leftwheel,blue,12
282,1399.0,lexus,rx450,2010,jeep,yes,hybrid,3.5,311949.0,4,automatic,front,leftwheel,silver,12
1803,777.0,ford,fusion,2014,sedan,yes,petrol,2.5,83213.0,4,automatic,front,leftwheel,orange,12
21953,779.0,toyota,camry,2013,sedan,no,petrol,2.5,140328.0,4,automatic,front,leftwheel,grey,0
18346,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,76519.0,4,automatic,front,leftwheel,white,4
25597,769.0,chevrolet,captiva,2011,jeep,yes,diesel,2.2,88565.0,4,automatic,front,leftwheel,grey,4
39458,900.0,hyundai,sonata,2015,sedan,yes,petrol,2.4,120000.0,4,automatic,front,leftwheel,brown,4
26343,934.0,toyota,camryse,2015,sedan,yes,petrol,2.5,47128.0,4,automatic,front,leftwheel,black,8
13799,1296.0,nissan,rogue,2008,sedan,yes,petrol,2.4,195200.0,4,automatic,4x4,leftwheel,silver,16
188,259.0,chevrolet,volt,2014,hatchback,yes,hybrid,1.4,140461.0,4,automatic,front,leftwheel,red,12
3293,761.0,toyota,prius,2010,jeep,yes,hybrid,1.8,0.0,4,automatic,front,leftwheel,white,12
10349,777.0,subaru,outback,2014,jeep,no,petrol,2.5,169000.0,4,tiptronic,4x4,leftwheel,grey,10
30734,781.0,lexus,gx470,2009,jeep,yes,petrol,4.7,264339.0,4,automatic,4x4,leftwheel,black,0
314,707.0,suzuki,sx4,2011,sedan,yes,petrol,2,151357.0,4,automatic,front,leftwheel,white,0
29479,1058.0,toyota,highlander,2012,jeep,yes,hybrid,3.5,205250.0,4,automatic,4x4,leftwheel,silver,12
23104,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,100702.0,4,automatic,front,leftwheel,silver,4
18189,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,248525.0,4,automatic,4x4,leftwheel,black,12
18240,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,100230.0,4,automatic,front,leftwheel,black,4
1019,1017.0,audi,a4,2017,sedan,yes,petrol,2,110051.0,4,automatic,4x4,leftwheel,grey,0
2117,1327.0,nissan,pathfinder,2011,jeep,yes,petrol,4,215003.0,4,automatic,rear,leftwheel,grey,12
11099,966.0,chevrolet,lacetti,2009,sedan,yes,diesel,2,158267.0,4,automatic,front,leftwheel,white,4
470,781.0,gmc,yukon,2011,jeep,yes,hybrid,6,259910.0,4,automatic,front,leftwheel,black,12
392,761.0,toyota,prius,2010,hatchback,yes,hybrid,1.8,267165.0,4,automatic,front,leftwheel,white,12
706,781.0,mercedes-benz,e350,2008,sedan,yes,diesel,3.5,122874.0,4,automatic,rear,leftwheel,black,12
21639,642.0,kia,optimasxl,2012,sedan,yes,petrol,2.0turbo,126400.0,4,tiptronic,front,leftwheel,white,6
39085,730.0,ssangyong,actyon,2016,jeep,yes,diesel,1.6,79286.0,4,automatic,front,leftwheel,blue,4
24085,503.0,toyota,aqua,2012,hatchback,yes,petrol,1.5,42796.0,4,automatic,front,leftwheel,red,4
8674,364.0,chevrolet,spark,2012,hatchback,yes,petrol,1,50261.0,4,automatic,front,leftwheel,white,4
10976,893.0,opel,astra,2008,hatchback,yes,petrol,1.6,200000.0,4,tiptronic,front,leftwheel,black,6
19444,781.0,toyota,camry,2012,sedan,yes,petrol,2.5,104000.0,4,tiptronic,front,leftwheel,white,6
314,1077.0,toyota,chr,2019,jeep,yes,petrol,2,47253.0,4,automatic,front,leftwheel,black,12
251,607.0,toyota,camry,2019,sedan,yes,hybrid,2.5,39552.0,4,automatic,front,leftwheel,black,12
16308,1080.0,dodge,caravantradesman,2014,minivan,no,petrol,3.6,130000.0,4,tiptronic,front,leftwheel,white,6
13500,971.0,hyundai,santafe,2016,jeep,yes,diesel,2.2,71867.0,4,automatic,front,leftwheel,brown,4
1333,761.0,toyota,corolla,2010,sedan,yes,petrol,1.8,116992.0,4,automatic,front,leftwheel,silver,12
31988,1079.0,mitsubishi,outlander,2018,jeep,no,petrol,2,14000.0,4,automatic,front,leftwheel,blue,10
13500,1077.0,hyundai,tucson,2019,jeep,yes,diesel,2,1217.0,4,automatic,front,leftwheel,blue,4
23207,831.0,nissan,juke,2017,jeep,no,petrol,1.6turbo,54000.0,4,tiptronic,front,leftwheel,black,10
4861,781.0,subaru,forester,2012,jeep,yes,petrol,2.5,260133.0,4,automatic,4x4,leftwheel,silver,0
22357,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,160114.0,4,automatic,front,leftwheel,grey,4
35846,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,143629.0,4,automatic,front,leftwheel,black,4
22580,1017.0,mercedes-benz,e300,2017,sedan,yes,petrol,2,50930.0,4,automatic,rear,leftwheel,black,12
3920,779.0,toyota,camry,2013,sedan,yes,petrol,2.5,308694.0,4,automatic,front,leftwheel,grey,12
15367,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,silver,4
13485,753.0,hyundai,sonata,2012,sedan,no,petrol,2.4,108000.0,4,automatic,front,leftwheel,blue,8
17562,751.0,hyundai,sonata,2013,sedan,no,hybrid,2.4,162000.0,4,tiptronic,front,leftwheel,black,12
1019,781.0,bmw,x6,2010,jeep,yes,petrol,4.4,0.0,4,automatic,4x4,leftwheel,grey,12
8938,1399.0,mercedes-benz,e350,2010,sedan,yes,diesel,3.5,256914.0,4,automatic,4x4,leftwheel,grey,12
21953,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,160000.0,4,automatic,front,leftwheel,grey,10
4077,761.0,toyota,corolla,2010,sedan,yes,petrol,1.8,232507.0,4,automatic,front,leftwheel,grey,0
20385,528.0,nissan,juke,2014,jeep,no,petrol,1.6turbo,79000.0,4,automatic,front,leftwheel,red,8
39226,1017.0,hyundai,tucson,2017,jeep,yes,diesel,2,98273.0,4,automatic,front,leftwheel,grey,4
314,155.0,volkswagen,jetta,2015,sedan,yes,diesel,0.2,104685.0,4,automatic,front,leftwheel,blue,12
49751,1079.0,hyundai,sonata,2018,sedan,yes,petrol,2,77130.0,4,automatic,front,leftwheel,blue,4
11704,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,180093.0,4,automatic,front,leftwheel,black,4
3763,531.0,nissan,juke,2012,jeep,yes,petrol,1.6,173576.0,4,automatic,4x4,leftwheel,red,0
941,1058.0,lexus,rx450,2012,jeep,yes,hybrid,3.5,232357.0,4,automatic,4x4,leftwheel,black,12
18817,751.0,kia,optima,2013,sedan,no,hybrid,2.4,87000.0,4,automatic,front,leftwheel,black,10
862,259.0,chevrolet,volt,2014,jeep,yes,hybrid,1.4,133195.0,4,automatic,front,leftwheel,black,0
4077,308.0,toyota,prius,2014,hatchback,yes,hybrid,1.8,173605.0,4,automatic,front,leftwheel,grey,12
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,236958.0,4,automatic,front,leftwheel,white,4
33870,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,50031.0,4,automatic,front,leftwheel,white,4
4861,1324.0,toyota,highlander,2010,jeep,yes,hybrid,3.3,264877.0,4,automatic,4x4,leftwheel,white,12
24462,1405.0,bmw,x5,2009,jeep,yes,petrol,3,107000.0,4,tiptronic,4x4,leftwheel,black,8
21655,707.0,ssangyong,actyon,2011,jeep,yes,diesel,2,113545.0,4,automatic,front,leftwheel,silver,4
11917,1246.0,ford,escape,2008,jeep,no,hybrid,2.3,164470.0,4,automatic,4x4,leftwheel,green,8
3136,585.0,hyundai,elantra,2013,sedan,yes,petrol,1.8,286043.0,4,automatic,front,leftwheel,black,12
19444,900.0,hyundai,sonata,2015,sedan,no,petrol,2.4,51000.0,4,tiptronic,front,leftwheel,brown,12
9722,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
13978,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,51865.0,4,automatic,front,leftwheel,silver,4
45025,639.0,hyundai,santafe,2014,jeep,yes,diesel,2,106806.0,4,automatic,front,leftwheel,grey,4
48108,765.0,hyundai,santafe,2015,jeep,yes,diesel,2,119038.0,4,automatic,front,leftwheel,grey,4
314,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,225510.0,4,automatic,front,leftwheel,white,12
